"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0030766",580.489629130512,0.0449726871818021,0.123422832394126,0.364378991386219,0.71557502120226,0.924949733503261
"FBgn0030768",675.208184395128,-0.421554004034111,0.16750683094511,-2.51663768967278,0.0118480595799935,0.0953688586888644
"FBgn0030769",1.23716735182964,0.425243466676872,1.58327838975624,0.268584141252849,0.788249717455227,NA
"FBgn0030770",4.1857573374121,-0.184853380470312,0.884239352066792,-0.209053555508746,0.83440643088826,NA
"FBgn0030773",0,NA,NA,NA,NA,NA
"FBgn0030774",0,NA,NA,NA,NA,NA
"FBgn0030775",0.569914924873215,0.440829380897081,2.32894041878718,0.189283236849248,0.84987083289394,NA
"FBgn0030776",0.581550346791061,0.72153801094483,2.64601255687456,0.272688808324138,0.785092438449844,NA
"FBgn0030777",1.2041401137625,-1.41436416869526,1.56172463622343,-0.905642477482769,0.365125117967215,NA
"FBgn0030778",1.74873160009379,-2.09281681151217,1.40849440865831,-1.48585382991029,0.137317788140349,NA
"FBgn0030780",0.167018587456651,-0.199133464217502,3.80781084362455,-0.05229604946131,0.958292801084791,NA
"FBgn0030786",657.947583157889,0.198081837931132,0.143776893061041,1.37770286806125,0.168295045497106,0.531449600583805
"FBgn0030787",190.606156300701,-0.111876005639811,0.158246737036875,-0.706971958693476,0.479583903949975,0.823854867404673
"FBgn0030788",458.514344277487,0.108017366726484,0.151828869106205,0.71144155497151,0.47681065591769,0.821899144362571
"FBgn0030789",241.461600772608,-0.0956023524299092,0.13507476941345,-0.707773574924865,0.479085878840079,0.823339204952711
"FBgn0030790",666.377484274358,-0.0265579258692965,0.127915298902178,-0.207621184465247,0.835524761982156,0.96142644536532
"FBgn0030791",692.596126322727,0.121115831474127,0.144680715019787,0.83712491645872,0.402522356192134,0.776226499209251
"FBgn0030792",810.896823885588,-0.150184330958331,0.149704487802384,-1.00320526901358,0.31576183127427,0.717860071482039
"FBgn0030793",504.121185266214,-0.0357375090553324,0.138002310210999,-0.258963121709276,0.795663694698233,0.952439081112238
"FBgn0030794",68.351472097197,-0.110511431578145,0.250715872107972,-0.44078354772271,0.659369705269063,0.902638537775776
"FBgn0030795",138.475435280697,-0.0429921241398192,0.173078561671569,-0.24839658779578,0.80382757341505,0.95420173747366
"FBgn0030796",9761.81030851259,-0.213043689249731,0.0946488206560001,-2.25088583009434,0.0243927694410363,0.1607450673458
"FBgn0030797",432.056248928815,0.197811974151787,0.138752094773476,1.42565036207007,0.153969291321448,0.506746743697978
"FBgn0030798",1.91537013279385,-1.23488914659295,1.55453245698548,-0.794379777047318,0.426974373545934,NA
"FBgn0030799",138.144227964303,-0.506788805659894,0.186461479466325,-2.71792762296204,0.00656922063623254,0.061017799895669
"FBgn0030800",380.709879269366,0.153763838336355,0.130928932511294,1.17440687392064,0.24023209326449,0.637580265382764
"FBgn0030801",125.465480558279,0.121816861745084,0.21935862738479,0.555331983963401,0.578667605810185,0.865920619050373
"FBgn0030802",244.064657392477,-0.0736056543908148,0.186612650406086,-0.394430143029651,0.69326349292684,0.91588676628127
"FBgn0030803",386.736525223353,0.0672271364588767,0.13964951606861,0.481398993361694,0.630232951991699,0.893098252862893
"FBgn0030804",0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0030805",340.911562563948,-1.07572922247945,0.172495505466992,-6.23627392242576,4.48116150078225e-10,2.70265993992831e-08
"FBgn0030806",272.676212729955,-0.165897293003054,0.146266972499315,-1.13420883859363,0.256706957388437,0.657406771182757
"FBgn0030807",10.8476829085238,-0.432016467778095,0.579232588369072,-0.745842821092837,0.455762369170771,0.812932641947877
"FBgn0030808",2649.08127313173,0.114787352327876,0.119544273932772,0.960207867358242,0.336950608083263,0.733751387654643
"FBgn0030809",3451.85218861324,0.0622203093440146,0.10879047449117,0.571927915886283,0.567370810809367,0.863927416459268
"FBgn0030810",0.987565322893638,0.718072519611208,2.03091142460028,0.353571559504393,0.723659991492104,NA
"FBgn0030811",0,NA,NA,NA,NA,NA
"FBgn0030812",2007.25998247045,0.135989248986114,0.13048794784145,1.04215945790908,0.29733775598061,0.699550910203032
"FBgn0030813",65.0951507543157,-0.20863160515977,0.256618669514586,-0.813002442707745,0.416216657664859,0.786417989045317
"FBgn0030814",0.31316091340092,-0.270123079414445,3.54037085260124,-0.0762979616149466,0.939182047514412,NA
"FBgn0030815",1.64782363198573,-0.34590124009177,1.37812637608357,-0.250993846496697,0.801818866727216,NA
"FBgn0030816",103.741709076397,0.325581929805836,0.203597455281278,1.59914537908164,0.109788303588741,0.4227218527322
"FBgn0030817",7.67558423693777,-0.464206342331135,0.727322764716296,-0.638239808858734,0.523317587035834,0.846921454908115
"FBgn0030823",0.860042425343665,-2.4146520626621,2.27557758542925,-1.06111612195662,0.288637131979491,NA
"FBgn0030824",0.386952073603702,0.46085110745624,2.88999759509142,0.159464183720769,0.873303174450138,NA
"FBgn0030826",0.219933486147051,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0030827",0.246693497966764,0.254878008188456,3.79877213805071,0.0670948398392863,0.946506201851971,NA
"FBgn0030828",19.3931638578902,0.0746261639541573,0.429000735885591,0.17395346373965,0.861902035092834,0.96791246075979
"FBgn0030829",0,NA,NA,NA,NA,NA
"FBgn0030830",1.1025170284553,0.78030601134782,1.96367525122547,0.397370191868974,0.691094493287472,NA
"FBgn0030832",0,NA,NA,NA,NA,NA
"FBgn0030833",159.648582195419,0.0262741407383361,0.165872837106449,0.158399296694218,0.874142167939498,0.972571672549108
"FBgn0030834",389.477362732737,0.0696915937480979,0.128756210397988,0.54126782337473,0.58832299524891,0.870538823651947
"FBgn0030835",0.471177111864227,0.358365659378405,2.73875672884472,0.130849759529235,0.895894158942789,NA
"FBgn0030836",0.56224615843679,1.31392629794496,2.31055412172447,0.568662852599324,0.569584961912691,NA
"FBgn0030837",0.395227570980139,1.95938041442312,2.8374075393555,0.690553044370981,0.489846464400257,NA
"FBgn0030838",549.838736122137,0.12680843505313,0.110901161583963,1.14343649103372,0.252857408976546,0.653163265608697
"FBgn0030839",159.510711295447,0.555033023661367,0.197002412174742,2.81739201837311,0.00484153916916986,0.0482011130442592
"FBgn0030840",0.0873436769465381,-0.900294226591479,3.81016488296462,-0.236287471604372,0.813209607942473,NA
"FBgn0030841",0.538633128187502,2.40486958791296,2.93553994936492,0.819225638006813,0.412657689955464,NA
"FBgn0030842",1253.6623974163,-0.0031000565228826,0.194769751513747,-0.0159165193711499,0.987300991119452,0.996603773763711
"FBgn0030843",0.318699642040451,1.79414663042345,3.78617937363836,0.473867308800891,0.635594532698101,NA
"FBgn0030844",1.16576793869596,0.845415975875401,1.88455778737264,0.448601778910712,0.653718950295253,NA
"FBgn0030846",4.56394909296939,0.204659717903971,0.852452408394577,0.24008345320932,0.810265561551331,NA
"FBgn0030847",23.7648376852667,-0.0939274179719687,0.36241666352385,-0.259169700031708,0.795504308437507,0.952439081112238
"FBgn0030850",1022.54165540633,-0.0258937981374111,0.135852325465227,-0.190602538813654,0.848837000974633,0.963840235046982
"FBgn0030851",143.240794781059,-0.141849562408109,0.195328197822983,-0.726211391847584,0.467709189391447,0.817934884816523
"FBgn0030852",28.7626268033748,-0.236633407871072,0.407453586146184,-0.580761627622964,0.561401120154137,0.860075528725235
"FBgn0030853",951.798939089953,-0.0383249474532899,0.1619335710114,-0.236670797870516,0.812912191313381,0.95637899436793
"FBgn0030854",708.083570005755,-0.244378090646133,0.160763511373208,-1.5201091874562,0.128483535910956,0.461730772619554
"FBgn0030855",782.010153237163,0.0275838944388328,0.100272960754425,0.275088061939126,0.783248583090954,0.948974512487497
"FBgn0030858",1149.11791137574,-0.096309960210214,0.148040359490578,-0.650565565644573,0.515326964631227,0.843227956922632
"FBgn0030859",10.2329678542199,-0.6171935900928,0.717788919277398,-0.859853883944227,0.389869592066491,0.768201850087455
"FBgn0030863",1626.52733620241,-0.350172169093143,0.140976709765154,-2.48390084912946,0.0129951985305002,0.101557781567468
"FBgn0030864",519.48640184788,-0.249277687625265,0.129575343350302,-1.92380495532512,0.0543790360769575,0.275551949642857
"FBgn0030868",0.171568715207062,-1.02604541037965,3.80550342492604,-0.269621465496276,0.78745148465844,NA
"FBgn0030869",1916.47222260634,-0.0331208983135537,0.167446882199516,-0.197799432742436,0.843201990009789,0.963157296464076
"FBgn0030870",1.84219908393984,-0.61573490216542,1.45114234110294,-0.424310479216966,0.671339397796256,NA
"FBgn0030871",677.317680429047,-0.361064977863258,0.163169761599018,-2.21281795306265,0.0269101990310265,0.171744851351918
"FBgn0030872",423.856703967228,-0.181867832553482,0.195767329831638,-0.928999913876797,0.352889130963898,0.743380470010762
"FBgn0030873",1494.83536548303,0.0823828518391177,0.114152132840569,0.721693496118708,0.470482941653486,0.818998855963596
"FBgn0030874",188.403499252777,-0.0555927870731705,0.177708950759444,-0.312830540249061,0.754409411321298,0.940384833072811
"FBgn0030876",104.979836794275,0.0679984502247966,0.221862464585552,0.306489204254629,0.759232198362062,0.941946504351804
"FBgn0030877",743.650956328076,-0.129353431655509,0.138448056796135,-0.934310200149521,0.350143904243756,0.743262030534605
"FBgn0030878",1034.06120879826,-0.0122578347178441,0.169320781402061,-0.072394153962338,0.94228823705149,0.989015272855399
"FBgn0030880",13.0066399589173,6.9697230999202,3.68143545051976,1.89320801453579,NA,NA
"FBgn0030881",5.49942266930603,-0.543800490840689,0.726690716750921,-0.748324532439404,0.454264430557376,NA
"FBgn0030882",1.70998220552487,-0.626189858001507,1.75406465827566,-0.356993600576323,0.72109659651489,NA
"FBgn0030883",175.214418357126,-0.0490919261464717,0.157493789502137,-0.311707060333358,0.755263161749975,0.940885390696758
"FBgn0030884",80.9561556252818,-0.761757475074593,0.22566499373955,-3.37561206304674,0.000736516904516913,0.0104075215556779
"FBgn0030886",0.254362264403189,-0.740785290998258,3.78987397327792,-0.195464360087294,0.845029436046873,NA
"FBgn0030887",1.67077764303087,0.546715972822092,1.48258609878279,0.368758329294299,0.712307867381556,NA
"FBgn0030889",0,NA,NA,NA,NA,NA
"FBgn0030890",1043.84307760603,-0.0907929904928559,0.126585816135569,-0.717244579721474,0.473223196598156,0.820648202370405
"FBgn0030891",582.633675982007,-0.0974256235894822,0.14002738494181,-0.695761215779104,0.486578381730186,0.827501904059785
"FBgn0030892",367.906341298282,0.159232481197055,0.12280699999804,1.29660753214065,0.194766259517541,0.574617310339449
"FBgn0030893",1903.75253696757,-0.18708223343235,0.122851361675807,-1.52283402381849,0.127800235375438,0.460069791967894
"FBgn0030894",1002.38944900813,0.0833349494745871,0.105219066815274,0.792013767056998,0.428352648920813,0.79370332773693
"FBgn0030895",3.0327442709567,0.903035934237398,1.03322493629914,0.873997425451173,0.382119655793503,NA
"FBgn0030897",0.299608396657164,1.38347659210031,3.57094566095877,0.387425831545379,0.698440983304158,NA
"FBgn0030898",0,NA,NA,NA,NA,NA
"FBgn0030899",0.171568715207062,-1.02604541037965,3.80550342492604,-0.269621465496276,0.78745148465844,NA
"FBgn0030900",0.0873436769465381,-0.900294226591479,3.81016488296462,-0.236287471604372,0.813209607942473,NA
"FBgn0030904",12.4710114916245,1.4850545159557,0.595578138761334,2.49346713605754,0.0126502294257952,0.09944166894606
"FBgn0030905",0,NA,NA,NA,NA,NA
"FBgn0030908",0.0796749105101127,0.719763685204581,3.81458895662518,0.188687088802712,0.850338071459213,NA
"FBgn0030912",1.23798033553625,0.350824973694712,1.74729356572231,0.200781929595034,0.840869093288716,NA
"FBgn0030913",0.687750673469869,1.65182487125304,2.17106481829618,0.760836275975108,0.446754864128824,NA
"FBgn0030914",2.15021970711698,-0.121804863520228,1.1295685650048,-0.107833085386641,0.91412809755924,NA
"FBgn0030915",217.477274824575,-0.122512336107482,0.167248776894041,-0.732515587752844,0.463853932086307,0.816333237253183
"FBgn0030918",10.6215626732707,-1.00095445919753,0.545639470664432,-1.83446123862457,0.0665855564934099,0.310994156394304
"FBgn0030921",0,NA,NA,NA,NA,NA
"FBgn0030925",33.6250241394472,-0.382842206898007,0.331377978482134,-1.15530370681722,0.247966078531691,0.647981686536662
"FBgn0030926",1.4378645672545,-1.04375769107551,1.44192898267843,-0.723862065062801,0.469150421274216,NA
"FBgn0030927",17.9995977696136,-0.0737490736078616,0.444920218240116,-0.165757973192534,0.86834742103291,0.970101420839853
"FBgn0030928",29.6137306965452,-0.72160788974735,0.334814048276885,-2.15524973776069,0.0311422966644942,0.190027371802482
"FBgn0030929",7.2552658816919,-0.102257990366078,0.636296607609137,-0.160708055242207,0.8723233447403,0.972093736824566
"FBgn0030930",1793.28122256653,-0.115757241905138,0.105226914032953,-1.10007257144201,0.271300503461572,0.672634521987092
"FBgn0030931",24.0223464678042,-0.0789014829608533,0.456866164623698,-0.172701524145132,0.862886045700595,0.96791246075979
"FBgn0030932",10.1675950411831,-0.421116976977026,0.618569705580965,-0.680791466471042,0.496003450449916,0.831802683476657
"FBgn0030933",6.55900511519457,-0.251743546713147,0.666762002750546,-0.377561327242174,0.705756498097812,NA
"FBgn0030935",1.82863602204153,-1.27087642163479,1.44124138953306,-0.881792898028369,0.37788881291357,NA
"FBgn0030936",5.54346508933798,-0.179757766173553,0.804391078805999,-0.22347061138517,0.823169253519721,NA
"FBgn0030937",0,NA,NA,NA,NA,NA
"FBgn0030938",24.8059222237019,-0.957416294711183,0.384260202326279,-2.4915832785052,0.0127175149625711,0.099856487767433
"FBgn0030940",3.43547247689169,0.209212923911981,1.19818895120614,0.174607622363218,0.861387958821656,NA
"FBgn0030941",1369.91243769767,0.179573052650446,0.124393278132535,1.44359128842252,0.148853976871541,0.497198883666046
"FBgn0030943",693.862086302472,-0.0717425569394803,0.14527505825745,-0.49383946425505,0.621419559702355,0.888175108468875
"FBgn0030944",547.671363826677,-0.085528904375483,0.11549395806082,-0.740548733557496,0.458967102176465,0.813282647439507
"FBgn0030945",347.302152907093,0.0798755107534706,0.244698991692831,0.326423538572393,0.744103930791491,0.936468379325216
"FBgn0030946",2441.60525579095,-0.140770022988769,0.154630821420714,-0.910361994429088,0.362631634023628,0.749114690985022
"FBgn0030947",1.68144103252623,0.763023740929451,1.48798398925976,0.512790289705362,0.608098022933401,NA
"FBgn0030949",0,NA,NA,NA,NA,NA
"FBgn0030951",0,NA,NA,NA,NA,NA
"FBgn0030952",0.30727716309359,-0.148409359279983,3.56509601881128,-0.0416284325855177,0.966794906956845,NA
"FBgn0030954",17.0087734473579,-1.5851677707074,0.469907664603277,-3.37336010904545,0.000742567678730702,0.0104398493075602
"FBgn0030955",4182.76210724292,-0.0615263657486416,0.189718721396116,-0.32430308034904,0.74570858782376,0.936649430148847
"FBgn0030956",136.624588385664,-0.189828538394976,0.19012590900656,-0.998435927995623,0.318068019072993,0.719958772230058
"FBgn0030958",25.9601698143213,0.532781969371609,0.451028650036783,1.18125970340944,0.23749957012776,0.634985198256776
"FBgn0030959",255.142364152671,-0.31345166466635,0.294658084810508,-1.06378097471152,0.287427931922347,0.68898217689414
"FBgn0030960",252.644765107766,0.476319130894761,0.154011866120108,3.0927430651564,0.00198315753775759,0.0232867991747044
"FBgn0030961",18.0519262742176,-0.537953313374149,0.42599566650503,-1.26281405110913,0.206656013815989,0.592694005165567
"FBgn0030963",102.947214398421,0.0960049372957283,0.270262275726686,0.355228775594331,0.722418208866934,0.927740588242477
"FBgn0030964",2.09139394449805,-2.32719302940648,1.32477334617657,-1.75667259318206,0.0789736316029717,NA
"FBgn0030966",255.848806945911,-0.656181872315678,0.176102316672953,-3.72613992088646,0.000194434499125917,0.0034069017604737
"FBgn0030968",105.620391382837,-0.26409252465761,0.249959770164819,-1.05654011636942,0.29072152299797,0.69351540152253
"FBgn0030969",566.062380093072,-0.0530660380611628,0.132904144342914,-0.399280536536497,0.689686506812962,0.91588676628127
"FBgn0030970",443.525560358183,-0.0629171274411481,0.13812533140421,-0.455507522056383,0.648744157262918,0.899510437398072
"FBgn0030973",834.623482239047,-0.068089567862217,0.145754376950923,-0.467152817545529,0.640390547817289,0.897906086503251
"FBgn0030974",1454.63247798221,0.266811091483594,0.186074978584397,1.43389021733826,0.151603593973872,0.502507651391691
"FBgn0030975",0.205179425543192,1.34766256347639,3.80099939486246,0.354554795588216,0.722923146532446,NA
"FBgn0030976",2.84899784230146,1.22379340547091,1.13577523112391,1.077496120654,0.281258682942621,NA
"FBgn0030979",0,NA,NA,NA,NA,NA
"FBgn0030980",0.0796749105101127,0.719763685204581,3.81458895662518,0.188687088802712,0.850338071459213,NA
"FBgn0030981",0,NA,NA,NA,NA,NA
"FBgn0030982",0,NA,NA,NA,NA,NA
"FBgn0030983",0.838070991875556,-2.18805051196405,2.04601799660745,-1.06941899611446,0.284880911398314,NA
"FBgn0030984",0.55143549464333,-0.851981396493328,2.28887352088081,-0.372227381164105,0.709723561233837,NA
"FBgn0030985",29.4331990381225,-0.558086065207933,0.370781722589485,-1.50516066787311,0.132282774586786,0.466916680613154
"FBgn0030989",21.6389650955523,0.0342785919175473,0.390570962407018,0.0877653364353934,0.930063188932852,0.986229573383632
"FBgn0030990",2266.66667580316,0.141961661818772,0.118329064653998,1.19971929325967,0.230248377474436,0.62527028035582
"FBgn0030991",3633.7830746978,-0.164946490059819,0.132034125400179,-1.24927165276316,0.211565732377068,0.598118746798349
"FBgn0030992",169.424539451674,0.144795224668717,0.209679754875078,0.690554148897125,0.489845770069664,0.828465240074288
"FBgn0030993",3629.41766080638,0.357546273726115,0.187806454827157,1.90380183713693,0.0569359971902049,0.28257501765896
"FBgn0030994",70.644709817032,0.00274589323279459,0.277268862621544,0.0099033595292039,0.99209839149217,0.996927101169826
"FBgn0030995",104.798738175287,-0.0491544446683405,0.218000362659652,-0.225478728882124,0.821606871232564,0.959482810336555
"FBgn0030996",998.895956955237,-0.133160803313902,0.136038206950239,-0.978848562467529,0.327654810749609,0.72741290740704
"FBgn0030997",10.2442454603562,-0.606043998786886,0.594653917838113,-1.01915413420664,0.30812979741943,0.710208890590396
"FBgn0030998",2.68042883436673,1.07902586530436,1.09824359109609,0.982501399555126,0.325852893806134,NA
"FBgn0030999",1.67041699199512,1.68501067998917,1.69296113988086,0.995303814302407,0.319588523215826,NA
"FBgn0031000",1.50925889617478,-0.0941711191595512,1.44325894785609,-0.0652489418475036,0.947975794161596,NA
"FBgn0031001",3.89396112653928,-0.562218810507271,0.94940812509364,-0.592178216772497,0.553731254604384,NA
"FBgn0031002",540.219968555312,-0.17792486259257,0.241616912765681,-0.736392417881446,0.461491917577482,0.814924976582693
"FBgn0031003",313.621356991632,-0.305624595083443,0.133700832485006,-2.28588400986747,0.0222610451474352,0.151743389649552
"FBgn0031004",2.0448846071896,-0.224818086020953,1.51004040736214,-0.148882165619451,0.881646614135432,NA
"FBgn0031005",1.73315947156992,-0.670046777454083,1.37721188946662,-0.486524101758653,0.626595621268211,NA
"FBgn0031006",1720.93377198929,0.132242618888707,0.14501482094921,0.911924850322879,0.361808278913869,0.74888519865934
"FBgn0031008",703.143011177233,0.0381673621692746,0.197572639308014,0.193181415721091,0.846816892698655,0.963157296464076
"FBgn0031010",6.78656227505032,0.938043957218201,0.711132765156169,1.31908414740558,0.187140982296503,0.564338549149925
"FBgn0031011",4407.55285745736,0.0974064140184054,0.115511445107391,0.843262015533153,0.399081921515918,0.774234191397882
"FBgn0031012",939.461653373582,0.474117931843733,0.105732616440208,4.48412181412201,7.32148306096637e-06,0.000202447519988117
"FBgn0031016",122.893067983848,0.501060722318938,0.210801821449643,2.37692785988869,0.0174575019752496,0.128148849656559
"FBgn0031018",41.1372833918602,-0.949531350131569,0.305481415446984,-3.10831134765499,0.00188159729978325,0.022436295596126
"FBgn0031020",2178.40475690796,0.0380059366195549,0.148000929903158,0.256795255573215,0.797336832794856,0.952598619831034
"FBgn0031021",388.595892415104,0.294601431729171,0.166292350410998,1.7715873941348,0.0764630737532636,0.338152052523068
"FBgn0031022",237.914421010073,-0.0866648278362138,0.195085062793826,-0.444241227878142,0.656868187815985,0.901874785833979
"FBgn0031023",2129.74397773146,-0.153838258958373,0.174473078870518,-0.881730636922741,0.377922489191251,0.761280814706316
"FBgn0031026",0.159349821020225,1.17377543037004,3.80556643193639,0.308436457847559,0.75775024393711,NA
"FBgn0031030",4455.90104452323,0.0686289858726524,0.12961445465244,0.529485589062428,0.596468638732963,0.875603513902224
"FBgn0031031",33.8242742748903,0.102737081965652,0.35469132526377,0.289652085201831,0.77208241598402,0.945583748522141
"FBgn0031032",48.6244128711516,0.138407141506593,0.258606895192369,0.535202827456074,0.592509611353594,0.873578637535792
"FBgn0031033",30.4709695747994,-0.241862026455358,0.365659099048823,-0.661441290766471,0.508329353361961,0.838783744653371
"FBgn0031034",82.136702970416,0.358396786120789,0.253918148968374,1.41146581123442,0.158107309673003,0.514234911453068
"FBgn0031035",28231.0566729146,0.240440507158511,0.16670409039632,1.4423191811724,0.149212351494451,0.497198883666046
"FBgn0031036",358.48636918388,0.188114155776677,0.166666266737939,1.12868764302774,0.259029623860882,0.659312560191936
"FBgn0031037",470.674529265784,-0.163021924008154,0.133364778491779,-1.22237614647411,0.22156541547986,0.612044126464942
"FBgn0031038",0,NA,NA,NA,NA,NA
"FBgn0031039",21.9514187411605,0.546892892062933,0.546374322382502,1.00094911063567,0.316851411856447,0.719158522192858
"FBgn0031040",129.368246236944,0.288793143181042,0.282345042543539,1.02283766195934,0.306384607683678,0.708615575166861
"FBgn0031041",0,NA,NA,NA,NA,NA
"FBgn0031042",59.3512312586097,0.381023989649192,0.28059687270828,1.35790533219991,0.174493725208714,0.541301257887486
"FBgn0031043",498.895123118957,0.0943809252588399,0.15790195688276,0.597718528142855,0.55002776044517,0.855146525830789
"FBgn0031044",435.928384306166,0.192311359693723,0.122422947811616,1.57087672802693,0.116211285174219,0.43451326437782
"FBgn0031045",64.4838746185644,0.412802691078512,0.25010091323764,1.65054451714967,0.0988316160777235,0.395089116529728
"FBgn0031047",1535.00905468963,-0.37200699734214,0.127542471092527,-2.91673035778227,0.00353721417581159,0.0370783798303272
"FBgn0031048",919.16486059,-0.409253634621488,0.157063003414757,-2.60566540638962,0.00916959875779787,0.0791811835875986
"FBgn0031049",461.361904390034,-0.692745423491979,0.246360060203037,-2.81192261002476,0.00492463504768036,0.0488530840308029
"FBgn0031050",475.279936731411,0.0134555492899641,0.154874211658462,0.0868805022209703,0.930766497882171,0.98647641407582
"FBgn0031051",1897.85341444953,-0.0713341762732336,0.147172549622782,-0.484697563887223,0.627890894810113,0.89206747738344
"FBgn0031052",1817.48007807345,-0.101455729085325,0.123508737695035,-0.821445761479952,0.411392406638706,0.783474748858352
"FBgn0031053",375.107946894449,-0.23954061267423,0.229685984343692,-1.04290478741529,0.296992392148631,0.699453220105562
"FBgn0031054",534.901175499265,0.117485132087516,0.114194503549208,1.02881599758337,0.30356614781919,0.705858851966415
"FBgn0031055",2915.55993792374,0.550293633126067,0.163075796412367,3.37446540340387,0.000739592118010031,0.0104156094724154
"FBgn0031057",3792.14170516947,0.0838579237612828,0.108966167045569,0.769577622439575,0.441550483363632,0.802407133850548
"FBgn0031058",96.7288705872761,0.0880612533248088,0.202299721130069,0.435300913085242,0.663344022215985,0.905232381850081
"FBgn0031059",136.618173327198,-0.305342681695208,0.244666398380055,-1.2479959803099,0.212032529255975,0.598572762042298
"FBgn0031060",328.636691542764,-0.0104656633240056,0.214641994337997,-0.0487586940117848,0.961111600399844,0.990415591277764
"FBgn0031061",560.949355578476,-0.0045392624369026,0.200664268811728,-0.0226211794644991,0.981952449379948,0.995009451396565
"FBgn0031062",465.688023978466,0.174838824654459,0.124934922226748,1.39943917631885,0.161681325822753,0.519659456720825
"FBgn0031064",0.867222750764373,-0.909755190970738,1.97903159067567,-0.459697154536141,0.645733612232649,NA
"FBgn0031065",4.20587836442316,0.0138435551664303,0.869337777428074,0.0159242535247764,0.987294820939675,NA
"FBgn0031066",2731.71000635486,-0.0471341500429996,0.152636107019094,-0.30880078746442,0.757473070090633,0.941219010997145
"FBgn0031068",427.152123295268,-0.364561898621397,0.165139504250653,-2.2075995702885,0.0272721991316791,0.173404517473618
"FBgn0031069",2692.5095599986,-0.0459954933684306,0.157624368527837,-0.291804457635671,0.770436136805557,0.945583748522141
"FBgn0031070",783.087484973748,-0.543960874786025,0.175887604546262,-3.09266179495299,0.00198370066260548,0.0232867991747044
"FBgn0031074",12.5423249134479,0.315912169138203,0.590852880136137,0.534671455042099,0.592877063422872,0.873674893567381
"FBgn0031077",1341.56515526842,-0.0694432164256251,0.1961545583501,-0.354022955213112,0.723321680100601,0.928327886426723
"FBgn0031078",5425.55932640507,-0.0833961681018496,0.18284533485689,-0.456102247110228,0.648316454363781,0.899510437398072
"FBgn0031079",3852.21544597948,-0.390593537641909,0.153508497700447,-2.54444244776667,0.0109452346855244,0.0900071948764997
"FBgn0031080",972.583762145512,-0.220331475287891,0.252285921407216,-0.873340351530169,0.382477592618678,0.764679558819424
"FBgn0031081",13.1077026332887,0.257536750614702,0.510987765711102,0.503997879981154,0.614262866759758,0.884517273363576
"FBgn0031082",0.740876909140266,-2.04835713597111,2.3115047251307,-0.88615745133521,0.375532688037093,NA
"FBgn0031085",0.696380927174219,-1.62724320861002,2.37413173881167,-0.685405608293883,0.493088006038015,NA
"FBgn0031086",6.01799964365881,-0.561765381488583,0.742338568900414,-0.756750901843475,0.44919911285892,NA
"FBgn0031088",6.19682656208705,-0.193258357993833,0.935541629061199,-0.206573766458436,0.836342749678255,NA
"FBgn0031089",221.036323366887,0.3193133600096,0.283155731968619,1.12769520076319,0.259448665191212,0.659312560191936
"FBgn0031090",1967.32218071186,0.0736023418967267,0.130578714696119,0.563662631141786,0.572983753718855,0.864408878412549
"FBgn0031091",542.50278180477,-0.13146087229147,0.181835685583232,-0.722965197231848,0.469701266292507,0.818735452577878
"FBgn0031092",518.671342077352,0.0489868334071937,0.11620484754856,0.421555851073449,0.673349236787529,0.909320974471827
"FBgn0031093",411.457078311752,-0.101748507426343,0.163047576935154,-0.624041824717271,0.532600117799207,0.849244754679725
"FBgn0031094",202.67088304721,-0.256638398313908,0.162824890581143,-1.57616195778135,0.114988483236995,0.432076363874272
"FBgn0031097",92.8625934758863,0.602854836671382,0.22006235969436,2.73947274540123,0.00615378167585328,0.0578733614555106
"FBgn0031098",443.748296569931,0.0913737060466502,0.185970943065169,0.491333240239743,0.623190773434562,0.889502095577535
"FBgn0031099",51.8411858900135,-0.213402308306308,0.262341814979016,-0.813451368106826,0.415959318127604,0.786126246458303
"FBgn0031100",0.125504515033079,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0031101",0,NA,NA,NA,NA,NA
"FBgn0031103",0,NA,NA,NA,NA,NA
"FBgn0031104",0.60568401589065,0.0476340127652819,2.2914908520876,0.0207873458110846,0.98341529213924,NA
"FBgn0031106",465.701062504242,0.0938046534705158,0.209121993215497,0.448564266379441,0.653746016078724,0.901048194120695
"FBgn0031107",2857.6055650123,-0.174740161355001,0.177327145154519,-0.985411236405666,0.324422112543222,0.723710866442573
"FBgn0031108",2.43854824867865,0.337201946869703,1.1501844465466,0.293172062865347,0.769390636964714,NA
"FBgn0031109",0,NA,NA,NA,NA,NA
"FBgn0031110",0.407589884514893,-0.267271326016461,3.25562488686741,-0.0820952460139326,0.93457097349634,NA
"FBgn0031111",2.59679904279297,0.0919955109309412,1.07077010880535,0.085915277401215,0.931533766807154,NA
"FBgn0031114",1003.8378183242,-0.18223571218319,0.141371797577127,-1.2890528047772,0.197379729490622,0.577943003173703
"FBgn0031115",490.777737229701,-0.14468927027209,0.130282040188165,-1.11058492838397,0.266747053119402,0.667866196433565
